类型,页数,歌单标题,歌单链接,歌单封面,播放量,作者,gdid
说唱,2,健身说唱必备 | 动感节奏补充健身能量,https://music.163.com/playlist?id=8298516609,http://p1.music.126.net/D0K5ZaxY06b5-tCkfwRdRg==/109951168603036724.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU4NTA1Mzk1Njc1LzY0MjEvMjAyNTIzMTU1MDE3L3gxMzkxNzQwOTg4MjE3Nzg3LnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,1010000.0,云音乐官方歌单,8298516609
说唱,2,2009说唱热播 | 年度说唱热播指南,https://music.163.com/playlist?id=8665164201,http://p1.music.126.net/0aVTOG5fhgGYBblejN1soQ==/109951170121482360.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,43980.0,云音乐说唱星球,8665164201
说唱,2,说唱热播2021 | 年度说唱热播指南,https://music.163.com/playlist?id=8660950203,http://p1.music.126.net/VOJsSpDAMTa9B5gc3KTbsg==/109951170121454692.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,150000.0,云音乐说唱星球,8660950203
说唱,2,华语底特律说唱 | 感受合成器贝斯与808的律动,https://music.163.com/playlist?id=12268658640,http://p1.music.126.net/gWn1IeqFJVmRwqAKag9ULA==/109951170278178367.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MTM3ODg1ODgxL2ZiYzMvMjAyNDExMTgxNTI2MjcveDc0MTE3MzQ1MDY3ODcyMTkucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,48421.0,云音乐说唱星球,12268658640
说唱,2,2003说唱热播 | 年度说唱热播指南,https://music.163.com/playlist?id=8667150200,http://p1.music.126.net/3LVyFGXDKC56UgMPW8nCLw==/109951170121463717.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,59083.0,云音乐说唱星球,8667150200
说唱,2,和风絮语 | 日语嘻哈 拂来惬意微风,https://music.163.com/playlist?id=13335483640,http://p1.music.126.net/E0Sev4HR5wlmHkz50Z1cyA==/109951170493259316.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU4Mjc0NDQwNzI0Lzk5ZmMvMjAyNTExOTEwNTQ0Ny94NTYwMTczOTkzMzY4NzUwNy5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,4869.0,云音乐Jpop星球,13335483640
说唱,2,Trap Phonk | 迷幻陷阱 暗黑冯克,https://music.163.com/playlist?id=8182620338,http://p1.music.126.net/zKyQyMUS_DgcopLyTGvOmA==/109951168608906733.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzMxOTAzMzAxMzgzLzBiZmUvMjAyMzExNDE2MzA1Mi94NzU5MTcwMTY3ODY1MjcyNy5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,440000.0,云音乐电音星球,8182620338
说唱,2,华语Rage说唱 | 跟随说唱释放情绪,https://music.163.com/playlist?id=12319952642,http://p1.music.126.net/ms_eF2YskWONm-gsbVjTBg==/109951169797442088.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU4NDIwMjY0MzU3LzY0ZjQvMjAyNTEyNzE2NDgyMi94MzkwMTc0MDY0NjEwMjgxMi5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,190000.0,云音乐说唱星球,12319952642
说唱,2,Trap BGM | 运动&旅拍视频BGM必备,https://music.163.com/playlist?id=8509309200,http://p1.music.126.net/9nlFmK4bzt1pA8txVsrkcQ==/109951168698691444.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3ODE5MTI1Nzg2Lzc3OGQvMjAyNTAyMzE1NDAyMC94ODQ4MTczNzYxODAyMDQ2Mi5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,110000.0,云音乐官方歌单,8509309200
说唱,2,《奢侈品》和更多必听成都说唱,https://music.163.com/playlist?id=12911669641,http://p1.music.126.net/6jC2qiTOqexRshbFbxTVBQ==/109951170187922915.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MTM1MDgwOTIzL2NlMzUvMjAyNDExMTgxMTI4MTUveDYzMDE3MzQ0OTI0OTUxODYucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,23397.0,云音乐说唱星球,12911669641
说唱,2,滑板公园 | 走吧，一起去滑板！,https://music.163.com/playlist?id=7480707904,http://p1.music.126.net/AudL8OT1yoU3D3d7mX7ahw==/109951168603043050.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI5OTkxODkzMTY4LzQ4MTEvMjAyMzcxODE3MTkyOC94Njk5MTY5MjM1MDM2ODI5OC5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,500000.0,云音乐官方歌单,7480707904
说唱,2,音综有泽西说唱 | 别样律动的嘻哈浪潮,https://music.163.com/playlist?id=12538736641,http://p1.music.126.net/D5oN7L7k5aNvhtXLtOT61A==/109951169976433301.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ2MDM3MTk1MzY1L2NkNzkvMjAyNDgyMDEwMzE1Ni94NTU2MTcyNjc5OTUxNjAxNS5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,5121.0,云音乐说唱星球,12538736641
说唱,2,川渝说唱 | 麻辣味说唱好安逸,https://music.163.com/playlist?id=8596628204,http://p1.music.126.net/Qdt-T_G0So38rqqplZ9DrQ==/109951168813023116.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ0MzMwMTM1MjkxLzJhMWIvMjAyNDY1MTU3MjYveDQ4MTE3MjAxNjMyNDYyNjkucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,520000.0,云音乐说唱星球,8596628204
说唱,3,Afroswing说唱 | 感受英国说唱与非洲节拍的碰撞,https://music.163.com/playlist?id=12772091640,http://p1.music.126.net/MewggfE85zZKCpEhnGDhnw==/109951170075187665.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU2MTM2NDIyMjY3L2M3MWUvMjAyNDkzMTE1MTgxOC94OTkzMTczMDM1OTA5Nzk5NC5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,11444.0,云音乐说唱星球,12772091640
说唱,3,Pop Rap | 流行旋律 说唱主流,https://music.163.com/playlist?id=5286718474,http://p1.music.126.net/zZ5BgUdd8-nJDYl71stuGA==/109951169071886024.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzMxNjY3OTI2ODY1L2YxOGEvMjAyMzEwMjIxNDI1MzAveDU5MzE3MDA2MzQzMzAwMDQucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,660000.0,云音乐说唱星球,5286718474
说唱,3,雷击顿热歌必听 | ROSALÍA高分神曲不可不听,https://music.163.com/playlist?id=9755409205,http://p1.music.126.net/n237u9fFFYFUuiLqGwU0lg==/109951169501993649.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,40374.0,云音乐全球热歌,9755409205
说唱,3,女力说唱 | 酷飒说唱女声,https://music.163.com/playlist?id=8183501684,http://p1.music.126.net/t95fXHgMGP90FZMj-iPicA==/109951168636720148.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI4NzMxODIxMTgzLzVmYTIvMjAyMzUxNDExNDYveDEzMjE2ODY3MTE4NDYzNzMucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,75745.0,云音乐官方歌单,8183501684
说唱,3,XXL Freshman 2023 | XXL2023说唱新人作品集,https://music.163.com/playlist?id=8729993200,http://p1.music.126.net/WDMTE9m8r-jtTsv7vYIciw==/109951168912287858.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzMwMzkyMTQ2NzA0Lzc4OWMvMjAyMzgxMzE1OTU2L3g2MjAxNjk0NTg4OTk2MDE0LnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,31288.0,云音乐说唱星球,8729993200
说唱,3,一周最佳说唱 | UPROXX评选上周最佳说唱作品,https://music.163.com/playlist?id=9477560200,http://p1.music.126.net/D_RrGAg90UP8PnVyBajgRA==/109951169607934487.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzM2MTAxMDgyODUxLzYzYjMvMjAyNDQyMDE2NDE0Mi94NTUxMTcxNjE5NDUwMjU3MC5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,69208.0,云音乐说唱星球,9477560200
说唱,3,从《天生的坚强》开始听西安rapper,https://music.163.com/playlist?id=12911710640,http://p1.music.126.net/ciiNmp-faASqdGFxPpfBGg==/109951170187850686.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MTM1MTAzNDE4LzU1OWEvMjAyNDExMTgxMTMwMy94MjE3MTczNDQ5MjYwMzE3Mi5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,29238.0,云音乐说唱星球,12911710640
说唱,3,说唱热播2023 | 年度说唱热播盘点,https://music.163.com/playlist?id=8907163201,http://p1.music.126.net/HTRR_sb6ClaPyHAwIsOJKw==/109951170121499881.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,600000.0,云音乐说唱星球,8907163201
说唱,3,华语PluggnB | 陷入说唱与旋律交织的轻柔氛围,https://music.163.com/playlist?id=12826752643,http://p1.music.126.net/n9YUXtTGXdagqqfUAxG-fw==/109951170141897301.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU2NDExNzA0MDAzLzI4YTMvMjAyNDEwMTExNzE2MjQveDYxNDE3MzEzMTY1ODQyMzIucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,10221.0,云音乐说唱星球,12826752643
说唱,3,1997说唱热播 | 年度说唱热播指南,https://music.163.com/playlist?id=8660958202,http://p1.music.126.net/vGUMmx8kX48cuJYJgL03Qg==/109951170121478046.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,43764.0,云音乐说唱星球,8660958202
说唱,3,日本嘻哈 | 冷静而强烈的输出,https://music.163.com/playlist?id=9103924200,http://p1.music.126.net/CaVGJfP6MCW1-73XEUTe3w==/109951169219489977.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3Njg0NzIxNTM2LzJiMzUvMjAyNTAxNjE1NTU0NC94OTQ3MTczNzAxNDE0NDAwMy5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,14597.0,云音乐官方歌单,9103924200
说唱,3,地下8英里 | 23-24赛季五位区域说唱冠军诞生,https://music.163.com/playlist?id=9209248220,http://p1.music.126.net/f-chBvk25HbqBYFOfxz5Fg==/109951169302878758.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ0MzI5ODUwNjk3L2JkYzAvMjAyNDY1MTQ0OTU0L3g4MDIxNzIwMTYyMTk0NTUxLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,69909.0,云音乐说唱星球,9209248220
说唱,3,Popping练习曲 | 机械律动 节奏强袭,https://music.163.com/playlist?id=6970792582,http://p1.music.126.net/c21GxdL4HBdSzw6QjdnnPw==/109951168814353393.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzI5NzU0MDQwOTMyL2Y0MmYvMjAyMzc0MTk0OTEwL3gzNTMxNjkxMTQ5NzUwODQxLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,3290000.0,云音乐官方歌单,6970792582
说唱,3,韩国Boombap | 探索韩国嘻哈的根基,https://music.163.com/playlist?id=9138282200,http://p1.music.126.net/FFT-Ugj4EBDlx1WifuGwPw==/109951169253764685.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU2NTA4NTU1MDM1LzZkY2QvMjAyNDEwMTUxODU2Ny94MTkzMTczMTY2ODE2NzEzNS5wbmc=&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,18704.0,云音乐KPOP星球,9138282200
说唱,3,说唱热播2017 | 年度说唱热播指南,https://music.163.com/playlist?id=8665164200,http://p1.music.126.net/BvK5siF_3AwNow1joQbWxQ==/109951170121467039.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,63205.0,云音乐说唱星球,8665164200
说唱,3,圣诞华语说唱 | 华语说唱陪你过浪漫冬天,https://music.163.com/playlist?id=8892375201,http://p1.music.126.net/C8r8NfWkM3Mjh49tHwqw_w==/109951170194227910.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzU3MTU0NjQ2NzQzLzM2NjIvMjAyNDExMTkxNDUxMjAveDM5NDE3MzQ1OTEwNzk5MTEucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,200000.0,云音乐说唱星球,8892375201
说唱,3,Remix说唱集 | 当经典原曲遇上顶级remix,https://music.163.com/playlist?id=9087782200,http://p1.music.126.net/vhbkUVKPzP-jyCBjkKm6jA==/109951169195788882.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ0MzI5NjM2MzMxL2VjZWYvMjAyNDY1MTQzNjIxL3gzNTcxNzIwMTYxMzgxMTcwLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,150000.0,云音乐说唱星球,9087782200
说唱,3,"Rap Beef | 对决升级！Drake家门口发生真实""火拼""",https://music.163.com/playlist?id=9485709203,http://p1.music.126.net/QilsfP3UG_PghnrHWlRKcg==/109951169443512828.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzM1ODA4OTc2NTczL2Y0ZTAvMjAyNDQ4MTgzODEyL3g2ODQxNzE1MTY0NjkyNDcxLnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,140000.0,云音乐说唱星球,9485709203
说唱,3,说唱民族范 | 我要迪士尼！听诺米和更多优质民族说唱,https://music.163.com/playlist?id=9085528201,http://p1.music.126.net/kMI6BBaTiOPqOFiIn4FPzA==/109951169476764320.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ0MzI5OTUwNzgyLzE4OTYvMjAyNDY1MTQ1NjI2L3gxMjkxNzIwMTYyNTg2MDA0LnBuZw==&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,330000.0,云音乐说唱星球,9085528201
说唱,3,Emo Rap | 感受情绪说唱的心灵慰藉,https://music.163.com/playlist?id=7481023128,http://p1.music.126.net/fD4aFh3qTLMPgA_2INvuPA==/109951169939061046.jpg?imageView=1&thumbnail=800y800&enlarge=1%7CimageView=1&watermark&type=1&image=b2JqL3c1bkRrTUtRd3JMRGpEekNtOE9tLzQ1NzQ0ODAxMjk0LzAwYTkvMjAyNDg2MTcyMDYveDc2ODE3MjU2MTQ0MDY2ODAucG5n&dx=0&dy=0%7Cwatermark&type=1&image=b2JqL3dvbkRsc0tVd3JMQ2xHakNtOEt4LzI3NjEwNDk3MDYyL2VlOTMvOTIxYS82NjE4LzdhMDc5ZDg0NTYyMDAwZmVkZWJmMjVjYjE4NjhkOWEzLnBuZw==&dx=0&dy=0%7CimageView=1&thumbnail=140y140&?param=140y140,970000.0,云音乐官方歌单,7481023128
